,newinfections,hospitalized,recovered,deceased
5819,468,476,4643,259
5840,426,452,4894,272
5861,294,448,5139,281
5882,270,442,5449,295
5903,318,457,5762,301
5924,230,447,6062,310
5945,280,431,6629,322
5966,335,424,6987,329
5987,306,408,7196,339
6008,340,422,7533,343
6029,175,409,8018,353
6050,155,401,8141,360
6071,139,399,8513,366
6092,169,394,9026,373
6113,158,386,9538,379
6134,235,374,9835,384
6155,228,362,10022,392
6176,166,367,10244,396
6197,175,356,10616,399
6218,194,340,11046,403
6239,160,317,11131,408
6260,229,315,11803,414
6281,207,311,11999,421
6302,224,309,12260,422
6323,110,322,12511,429
6344,232,315,12588,434
6365,284,316,13099,436
6386,244,305,13225,437
6407,257,291,13308,441
6428,237,281,13507,447
6449,179,273,13665,451
6470,212,274,13749,456
6491,163,273,14070,464
6512,449,274,14319,468
6533,402,261,14631,472
6554,345,251,14923,479
6575,175,253,15142,482
6596,150,261,15445,488
6617,221,267,15757,491
6638,177,261,15992,498
6659,398,264,16196,499
6680,361,270,16438,505
6701,355,271,16634,508
6722,423,284,16746,509
6743,409,281,16808,514
6764,270,297,17056,519
6785,249,297,17189,520
6806,283,309,17604,521
6827,286,313,17829,526
6848,405,312,18087,530
6869,295,318,18200,532
6890,351,315,18305,535
6911,256,336,18576,539
6932,191,329,18886,539
6953,313,330,19185,543
6974,258,323,19571,552
6995,368,302,19795,558
7016,402,299,19960,561
7037,211,300,20101,566
7058,207,300,20604,572
7079,232,302,21088,577
7100,263,296,21823,578
7121,302,294,22416,582
7142,253,294,22715,585
7163,225,290,23071,588
7184,193,296,23246,592
7205,195,297,23667,596
7226,166,288,23895,599
7247,318,276,24190,606
7268,202,281,24476,609
7289,239,287,24907,613
7310,197,276,25305,617
7331,127,259,25764,624
7352,142,259,26144,625
7373,188,267,26665,630
7394,214,262,26886,632
7415,198,248,27331,638
7436,115,247,27615,640
7457,237,239,27926,642
7478,151,228,28037,647
7499,128,217,28169,649
7520,121,217,28375,650
7541,170,197,28667,657
7562,166,193,28897,659
7583,177,188,29035,663
7604,218,178,29153,665
7625,170,183,29553,666
7646,118,195,29695,667
7667,116,200,29954,668
7688,278,199,30258,671
7709,194,203,30484,674
7730,241,208,30617,677
7751,187,207,30736,680
7772,160,210,30933,683
7793,151,215,31070,688
7814,102,215,31175,693
7835,230,221,31407,697
7856,226,223,31535,700
7877,260,234,31762,700
7898,293,242,31853,704
7919,228,247,32016,705
7940,89,253,32132,706
7961,149,266,32293,709
7982,283,269,32411,712
8003,414,273,32503,714
8024,305,279,32671,719
8045,275,276,32750,724
8066,300,276,32896,732
8087,213,286,33026,736
8108,311,306,33235,740
8129,216,311,33385,746
8150,404,327,33591,752
8171,376,336,33791,758
8192,394,342,33864,762
8213,412,343,34015,769
8234,156,348,34181,775
8255,317,356,34294,777
8276,365,359,34499,782
8297,475,365,34627,786
8318,412,375,34824,789
8339,508,398,34922,795
8360,366,413,35008,800
8381,201,425,35177,802
8402,300,420,35394,815
8423,347,425,35814,819
8444,522,442,36021,823
8465,465,442,36309,835
8486,448,458,36500,837
8507,511,466,36574,847
8528,197,468,36690,854
8549,203,476,36944,864
8570,292,491,37281,872
8591,503,486,37427,883
8612,512,504,37674,890
8633,477,510,37782,897
8654,593,511,38222,903
8675,226,511,38431,906
8696,577,514,38667,910
8717,540,520,39084,916
8738,560,522,39328,921
8759,433,519,39567,926
8780,472,503,39865,932
8801,500,505,39983,938
8822,156,522,40332,950
8843,450,525,40606,955
8864,471,523,40979,958
8885,402,511,41266,967
8906,610,504,41530,975
8927,544,513,42106,979
8948,484,517,42216,984
8969,185,528,42433,987
8990,414,519,43034,996
9011,492,520,43305,1005
9032,473,521,43708,1010
9053,404,513,43849,1011
9074,337,489,44339,1015
9095,286,482,44453,1019
9116,228,479,45505,1035
9137,302,479,46040,1040
9158,284,471,46590,1046
9179,343,464,47146,1056
9200,450,464,47408,1064
9221,334,447,47900,1071
9242,312,453,48049,1075
9263,168,454,48505,1084
9284,237,443,49000,1092
9305,280,430,49581,1096
9326,327,428,50409,1100
9347,253,411,50765,1105
9368,193,405,50965,1109
9389,224,382,51133,1116
9410,71,379,51799,1120
9431,108,373,52203,1120
9452,228,367,52711,1122
9473,263,352,53052,1127
9494,253,341,53284,1131
9515,161,318,53407,1136
9536,165,313,53536,1138
9557,70,312,53917,1140
9578,113,303,54316,1150
9599,205,295,54543,1154
9620,185,293,54909,1157
9641,105,278,55323,1162
9662,177,268,55450,1164
9683,139,260,55711,1165
9704,57,257,56027,1167
9725,74,248,56478,1172
9746,158,236,56784,1173
9767,104,240,57001,1175
9788,186,229,57170,1179
9809,76,221,57373,1181
9830,128,205,57506,1186
9851,39,204,57670,1192
9872,61,195,57845,1194
9893,114,185,58116,1196
9914,78,180,58472,1202
9935,130,166,58641,1205
9956,80,160,58702,1207
9977,72,158,58929,1208
9998,18,154,59139,1212
10019,32,158,59306,1213
10040,66,150,59717,1214
10061,69,134,59864,1217
10082,77,122,60256,1217
10103,111,111,60481,1219
10124,54,100,60571,1219
10145,20,98,60664,1219
10166,17,96,61063,1220
10187,67,90,61365,1221
10208,30,87,61551,1223
10229,39,79,61676,1224
10250,37,72,61986,1224
10271,36,70,62172,1224
10292,7,72,62243,1224
10313,25,74,62426,1224
10334,25,74,62635,1226
10355,27,65,62787,1228
10376,13,58,63116,1228
10397,56,60,64450,1228
10418,24,57,64701,1230
10439,11,61,64982,1230
10460,26,57,65242,1232
10481,38,57,65327,1232
10502,54,55,65516,1233
10523,48,48,65591,1234
10544,16,49,65966,1234
10565,54,48,66021,1234
10586,13,48,66047,1236
10607,45,46,66096,1236
10628,56,50,66168,1236
10649,32,50,66253,1236
10670,77,50,66311,1236
10691,51,52,66364,1236
10712,39,54,66399,1237
10733,59,55,66413,1237
10754,33,51,66433,1238
10775,71,51,66475,1238
10796,58,50,66570,1239
10817,107,53,66635,1244
10838,136,56,66679,1244
10859,93,54,66685,1244
10880,88,56,66707,1253
10901,110,59,66719,1254
10922,145,63,66797,1254
10943,183,61,66812,1255
10964,108,68,66872,1255
10985,122,70,66951,1255
11006,126,72,66989,1255
11027,67,76,66999,1256
11048,123,76,67174,1257
11069,151,79,67415,1260
11090,164,80,67792,1265
11111,235,81,67885,1265
11132,238,78,68015,1266
11153,104,88,68077,1266
11174,92,91,68114,1268
11195,212,93,68211,1269
11216,212,104,68287,1270
11237,299,103,68358,1271
11258,239,109,68462,1271
11279,237,111,68724,1273
11300,250,110,68954,1275
11321,95,116,69110,1276
11342,201,121,69319,1279
11363,279,129,69512,1282
11384,231,136,69653,1291
11405,282,133,69855,1294
11426,290,134,69945,1296
11447,213,130,70105,1296
11468,257,131,70194,1299
11489,234,135,70355,1301
11510,349,139,70503,1301
11531,281,146,70692,1305
11552,313,157,70907,1305
11573,358,165,71018,1309
11594,240,169,71064,1309
11615,190,174,71356,1312
11636,195,176,71582,1315
11657,339,178,71852,1316
11678,324,186,72029,1320
11699,298,185,72272,1327
11720,294,190,72498,1330
11741,264,189,72653,1333
11762,121,191,72832,1337
11783,245,194,73169,1338
11804,215,195,73446,1339
11825,296,184,73665,1344
