,newinfections,hospitalized,recovered,deceased
5772,218,440,11548,347
5793,386,431,12186,355
5814,343,417,13018,369
5835,261,415,13649,383
5856,348,415,14388,389
5877,310,420,14903,394
5898,68,431,15166,407
5919,144,425,15857,415
5940,278,404,16722,425
5961,286,398,17314,440
5982,168,384,17817,444
6003,226,391,18310,451
6024,234,392,18619,460
6045,65,394,18751,468
6066,135,375,19121,477
6087,89,379,19291,486
6108,182,365,19738,498
6129,219,368,20238,507
6150,211,350,20644,517
6171,145,339,20856,526
6192,49,347,20973,531
6213,179,334,21323,535
6234,169,317,21723,541
6255,180,312,22208,549
6276,142,308,22411,553
6297,219,302,22604,559
6318,113,295,22791,567
6339,41,299,22855,574
6360,114,288,23089,578
6381,157,279,23421,584
6402,192,276,23633,591
6423,232,276,23834,597
6444,51,282,23878,601
6465,36,296,23907,604
6486,88,302,23984,610
6507,161,301,24132,613
6528,347,300,24336,618
6549,300,303,24559,624
6570,228,300,24759,625
6591,50,317,24817,628
6612,202,316,24905,631
6633,54,318,24980,636
6654,234,318,25155,640
6675,347,322,25358,643
6696,64,321,25432,646
6717,215,323,25598,648
6738,295,326,25760,652
6759,257,315,25942,660
6780,49,323,26019,664
6801,205,324,26140,672
6822,307,325,26321,676
6843,210,328,26510,678
6864,232,328,26738,682
6885,241,327,26858,689
6906,153,329,27004,693
6927,94,333,27116,701
6948,225,339,27280,706
6969,277,329,27580,714
6990,286,332,27741,723
7011,305,327,27884,726
7032,332,338,28061,732
7053,247,338,28217,740
7074,66,347,28357,746
7095,275,384,28490,751
7116,415,384,28940,756
7137,369,392,29131,760
7158,335,402,29285,767
7179,228,401,29474,772
7200,294,415,29641,781
7221,143,421,29762,789
7242,283,430,29904,801
7263,458,431,30126,810
7284,373,438,30304,813
7305,443,443,30530,823
7326,351,458,30689,831
7347,382,484,30866,834
7368,190,500,30932,840
7389,375,513,31025,851
7410,415,506,31204,863
7431,363,520,31402,872
7452,494,523,31559,884
7473,346,531,31691,894
7494,292,535,31889,904
7515,109,548,32005,911
7536,233,547,32094,922
7557,438,554,32375,933
7578,319,554,32692,948
7599,301,545,32961,959
7620,363,545,33230,972
7641,270,551,33461,983
7662,97,556,33622,993
7683,262,552,33839,1003
7704,292,540,34212,1014
7725,267,525,34565,1023
7746,331,519,34883,1030
7767,230,499,35219,1037
7788,212,513,35492,1050
7809,79,524,35708,1056
7830,289,524,35890,1062
7851,301,514,36347,1067
7872,267,518,36807,1075
7893,295,517,37229,1082
7914,283,508,37677,1095
7935,242,503,38060,1100
7956,42,516,38416,1110
7977,232,510,38726,1117
7998,296,493,39243,1126
8019,283,487,39565,1130
8040,219,482,40013,1137
8061,196,471,40408,1147
8082,270,481,40726,1152
8103,66,481,40895,1161
8124,159,480,41126,1171
8145,324,485,41441,1181
8166,168,480,41696,1187
8187,182,460,42002,1193
8208,206,446,42298,1205
8229,142,438,42499,1209
8250,71,461,42679,1213
8271,174,450,42859,1227
8292,225,448,43221,1229
8313,113,438,43408,1232
8334,320,433,43640,1237
8355,222,429,43919,1243
8376,162,425,44201,1247
8397,49,432,44333,1247
8418,186,414,44449,1252
8439,162,409,44846,1256
8460,174,392,45011,1259
8481,189,380,45257,1260
8502,106,370,45489,1261
8523,152,352,45722,1266
8544,53,350,45866,1270
8565,70,360,45901,1273
8586,132,357,46046,1279
8607,172,338,46336,1286
8628,201,329,46597,1290
8649,152,328,46908,1294
8670,135,313,47118,1296
8691,40,317,47284,1298
8712,109,320,47436,1301
8733,137,300,47636,1306
8754,116,293,47889,1310
8775,133,292,48089,1315
8796,114,270,48313,1319
8817,113,255,48462,1322
8838,14,263,48600,1324
8859,102,247,48687,1331
8880,108,242,48947,1331
8901,141,228,49100,1334
8922,134,223,49246,1336
8943,105,222,49405,1339
8964,105,208,49546,1344
8985,25,200,49608,1347
9006,96,197,49690,1348
9027,98,193,49877,1349
9048,188,202,50017,1350
9069,120,203,50157,1352
9090,96,193,50300,1357
9111,65,201,50395,1357
9132,35,201,50490,1361
9153,98,193,50561,1361
9174,131,170,50776,1364
9195,99,162,50917,1365
9216,99,159,51054,1366
9237,97,156,51159,1367
9258,108,156,51317,1370
9279,18,163,51362,1370
9300,114,160,51378,1370
9321,77,155,51586,1371
9342,139,146,51704,1372
9363,73,144,51836,1374
9384,54,138,51962,1377
9405,59,140,52044,1377
9426,15,131,52114,1378
9447,69,130,52166,1379
9468,47,122,52306,1381
9489,45,111,52403,1383
9510,45,101,52542,1386
9531,36,92,52643,1388
9552,40,91,52745,1389
9573,10,94,52774,1391
9594,55,90,52859,1391
9615,35,89,53035,1392
9636,24,89,53137,1393
9657,63,81,53228,1397
9678,26,74,53323,1400
9699,63,68,53418,1401
9720,6,70,53459,1401
9741,17,68,53505,1402
9762,33,62,53634,1402
9783,6,61,53655,1402
9804,29,58,53710,1403
9825,38,57,53794,1403
9846,24,51,53894,1403
9867,6,55,53919,1403
9888,32,49,53966,1405
9909,21,47,54032,1406
9930,30,47,54080,1414
9951,16,45,54118,1415
9972,21,46,54181,1417
9993,11,48,54213,1417
10014,4,46,54241,1417
10035,21,46,54251,1417
10056,12,37,54323,1418
10077,19,38,54352,1418
10098,13,38,54392,1418
10119,8,34,54432,1418
10140,27,30,54463,1418
10161,4,30,54474,1418
10182,7,29,54487,1418
10203,15,25,54497,1419
10224,9,23,54551,1419
10245,11,21,54592,1419
10266,14,20,54607,1419
10287,6,21,54627,1419
10308,0,21,54641,1419
10329,8,20,54647,1419
10350,8,16,54707,1419
10371,3,16,54722,1419
10392,9,13,54748,1419
10413,5,10,54759,1420
10434,11,11,54776,1421
10455,3,12,54789,1421
10476,1,13,54815,1423
10497,7,13,54830,1423
10518,11,14,54841,1423
10539,13,13,54864,1424
10560,17,10,54876,1424
10581,6,8,54886,1424
10602,4,9,54894,1424
10623,15,9,54911,1424
10644,15,9,54923,1424
10665,20,8,54952,1424
10686,56,5,54963,1424
10707,30,7,54969,1424
10728,67,8,54969,1424
10749,10,9,55012,1424
10770,76,10,55044,1424
10791,77,10,55097,1424
10812,61,12,55114,1424
10833,129,14,55132,1424
10854,95,11,55153,1424
10875,101,13,55159,1424
10896,7,13,55166,1424
10917,114,14,55171,1424
10938,143,15,55193,1424
10959,117,17,55205,1424
10980,157,16,55223,1424
11001,119,19,55237,1424
11022,77,20,55301,1424
11043,22,21,55367,1424
11064,75,19,55441,1424
11085,187,22,55517,1424
11106,147,20,55578,1424
11127,137,19,55655,1424
11148,142,25,55729,1424
11169,115,26,55775,1424
11190,31,30,55793,1424
11211,142,31,55873,1425
11232,139,31,56018,1426
11253,158,31,56131,1426
