,newinfections,hospitalized,recovered,deceased
10853,441,99,237484,6901
10874,513,112,237541,6903
10895,361,119,237621,6904
10916,271,128,237700,6908
10937,661,121,237836,6910
10958,748,125,237924,6911
10979,720,141,237979,6912
11000,641,154,238088,6913
11021,702,167,238194,6913
11042,452,179,238354,6919
11063,326,193,238521,6919
11084,765,198,238756,6921
11105,765,223,238967,6924
11126,734,229,239109,6926
11147,714,249,239392,6927
11168,665,258,239586,6929
11189,492,283,239846,6932
11210,511,292,240122,6937
11231,774,289,240471,6938
11252,876,291,240914,6940
11273,819,295,241507,6944
11294,683,301,242113,6949
11315,725,320,242645,6950
11336,527,334,243162,6953
11357,396,347,243667,6958
11378,675,354,244446,6960
11399,844,360,245096,6966
11420,700,371,245774,6970
11441,639,374,246518,6974
11462,594,392,247111,6975
11483,434,407,247610,6978
11504,537,426,248225,6986
11525,654,419,249151,6993
11546,677,440,249906,6995
11567,752,447,250820,6999
11588,601,460,251517,7003
11609,528,472,251949,7005
11630,348,478,252458,7008
11651,383,473,253123,7013
11672,538,466,253802,7020
11693,615,461,254472,7025
11714,525,456,255070,7027
11735,491,459,255531,7028
11756,557,450,256008,7031
11777,313,452,256481,7035
11798,303,447,257117,7043
11819,408,448,257791,7045
11840,495,448,258492,7051
11861,423,442,259107,7054
11882,429,434,259790,7057
11903,431,429,260344,7060
11924,207,436,260559,7063
11945,279,420,261126,7069
11966,373,406,261742,7077
11987,435,398,262269,7086
12008,494,402,262919,7095
12029,326,395,263325,7100
12050,418,385,263738,7105
12071,231,387,264152,7110
12092,215,389,264578,7113
12113,325,372,265062,7120
12134,304,357,265492,7126
12155,334,348,265886,7128
12176,290,337,266295,7135
12197,263,321,266705,7142
12218,164,334,266943,7148
12239,190,324,267379,7157
12260,248,292,267816,7162
12281,323,271,268253,7169
12302,255,265,268595,7175
12323,277,263,268920,7176
12344,260,264,269227,7180
12365,131,269,269483,7184
12386,154,268,269797,7187
12407,229,263,270160,7192
12428,228,255,270493,7197
12449,275,252,270829,7201
12470,229,250,271147,7202
12491,208,241,271410,7206
12512,162,245,271668,7212
12533,135,232,271907,7216
12554,215,227,272179,7218
12575,229,209,272443,7222
12596,230,216,272726,7225
12617,212,215,273062,7225
12638,232,219,273288,7231
12659,145,233,273493,7235
