,newinfections,hospitalized,recovered,deceased
10062,131,357,404602,7371
10083,107,336,405009,7379
10104,139,316,405295,7383
10125,82,310,405623,7386
10146,31,306,405824,7390
10167,94,297,406141,7391
10188,110,285,406473,7393
10209,112,272,406752,7400
10230,77,260,407016,7408
10251,127,258,407348,7428
10272,95,243,407593,7433
10293,48,239,408041,7450
10314,117,230,408442,7472
10335,120,238,408712,7477
10356,107,236,409074,7484
10377,98,230,409432,7495
10398,139,227,409559,7504
10419,110,230,409679,7504
10440,68,238,409762,7520
10461,108,229,409924,7522
10482,208,235,410335,7525
10503,162,235,411075,7528
10524,226,221,411257,7539
10545,210,215,411385,7541
10566,169,211,411495,7541
10587,69,213,411638,7544
10608,136,211,411799,7551
10629,188,204,411965,7553
10650,234,207,412082,7554
10671,204,183,412282,7558
10692,238,194,412378,7560
10713,244,185,412468,7561
10734,151,191,412556,7563
10755,233,197,412689,7566
10776,292,188,412817,7567
10797,352,196,412974,7571
10818,261,200,413097,7578
10839,341,188,413214,7579
10860,301,191,413341,7579
10881,115,200,413458,7580
10902,236,198,413661,7585
10923,345,197,413880,7585
10944,380,194,414132,7585
10965,355,201,414558,7590
10986,471,208,414991,7592
11007,377,230,415150,7594
11028,194,235,415644,7598
11049,361,234,416553,7602
11070,496,251,417352,7604
11091,670,259,417728,7605
11112,526,271,418049,7610
11133,610,268,418329,7612
11154,369,263,418561,7612
11175,315,278,418812,7617
11196,364,286,419327,7621
11217,552,299,419740,7625
11238,543,306,420399,7629
11259,622,319,420773,7637
11280,711,333,421176,7639
11301,473,328,421431,7640
11322,183,332,421658,7646
11343,335,345,422049,7656
11364,558,356,422477,7665
11385,647,363,422981,7669
11406,539,370,423394,7676
11427,585,366,423934,7678
11448,470,359,424350,7679
11469,190,384,424701,7682
11490,531,386,425569,7695
11511,569,364,426135,7709
11532,696,382,426661,7711
11553,576,371,427088,7716
11574,564,372,427335,7719
11595,431,377,427776,7720
11616,186,384,428178,7729
11637,471,402,428961,7741
11658,491,395,429505,7752
11679,461,389,430060,7761
11700,369,372,430495,7766
11721,455,399,430840,7768
11742,394,400,431280,7779
11763,192,379,431788,7790
11784,311,380,432405,7797
11805,634,376,432883,7804
11826,410,372,433371,7813
11847,359,367,433810,7820
11868,449,363,434223,7826
11889,371,363,434538,7831
11910,151,357,434952,7837
11931,301,360,435499,7841
11952,394,354,435934,7842
11973,475,354,436336,7846
11994,477,349,436762,7853
12015,337,343,437046,7858
12036,362,331,437301,7864
12057,198,324,437667,7876
12078,236,305,438181,7882
12099,365,306,438664,7890
12120,419,296,439061,7893
12141,348,286,439346,7897
12162,342,281,439638,7899
12183,282,277,439913,7901
