,newinfections,hospitalized,recovered,deceased
5179,2458,2137,32092,4286
5200,2827,2372,32353,4305
5221,2585,2527,32807,4332
5242,2719,2706,33006,4355
5263,2887,2857,33429,4383
5284,2024,3023,33852,4394
5305,2003,3304,34153,4415
5326,3169,3592,34675,4444
5347,3577,3758,35351,4481
5368,3171,3947,36086,4520
5389,4878,4139,36993,4549
5410,4437,4406,37812,4594
5431,3884,4671,38953,4629
5452,2876,4852,39721,4678
5473,3659,5040,40737,4742
5494,2953,5130,42087,4826
5515,4787,5181,43953,4903
5536,5258,5243,45694,4964
5557,4471,5262,47567,5001
5578,3682,5293,49190,5046
5599,3476,5452,50884,5117
5620,2606,5534,52571,5190
5641,3281,5596,54511,5253
5662,5349,5537,57609,5331
5683,3861,5618,62074,5419
5704,2896,5540,65346,5496
5725,2641,5530,66998,5565
5746,1730,5511,68736,5646
5767,2070,5520,70581,5719
5788,2878,5498,72529,5803
5809,2751,5395,74723,5875
5830,3149,5317,78592,5972
5851,2157,5165,82163,6070
5872,2021,5119,83193,6154
5893,1185,5125,86334,6239
5914,1617,5029,90561,6303
5935,1568,4978,93454,6360
5956,2230,4825,96473,6452
5977,2132,4708,100081,6506
5998,1456,4642,103188,6568
6019,1269,4598,105127,6623
6040,911,4588,106263,6687
6061,952,4454,108392,6746
6082,906,4420,110261,6813
6103,974,4379,113527,6897
6124,1553,4305,116100,6993
6145,1443,4161,119614,7052
6166,1011,4126,122476,7088
6187,528,4134,125594,7136
6208,1106,4027,128989,7213
6229,1215,3955,132982,7302
6250,883,3837,136345,7382
6271,1210,3759,139129,7461
6292,638,3671,142436,7499
6313,829,3610,143738,7528
6334,611,3639,144440,7571
6355,542,3559,145980,7621
6376,933,3454,147203,7679
6397,1057,3357,149903,7727
6418,875,3243,154123,7755
6439,417,3219,154468,7767
6460,470,3250,155416,7784
6481,313,3247,156468,7804
6502,840,3225,158172,7860
6523,1046,3149,159609,7893
6544,1367,3085,161649,7922
6565,1058,2968,164397,7960
6586,433,2959,167151,7971
6607,741,2974,170618,7979
6628,446,3002,172005,7988
6649,1109,3034,173930,8043
6670,1163,2965,176275,8088
6691,1004,2944,177977,8106
6712,845,2933,178949,8133
6733,1532,2861,182165,8165
6754,803,2879,183444,8176
6775,609,2882,184391,8195
6796,901,2824,185465,8237
6817,1009,2777,186443,8278
6838,857,2747,187316,8299
6859,871,2685,188084,8319
6880,1056,2626,188770,8381
6901,495,2624,189360,8400
6922,435,2636,189987,8419
6943,716,2668,191020,8453
6964,606,2631,192116,8496
6985,761,2578,193160,8525
7006,849,2494,194223,8548
7027,931,2493,195029,8574
7048,619,2501,195748,8583
7069,600,2527,196455,8604
7090,728,2470,197629,8642
7111,821,2443,198732,8693
7132,1062,2345,199668,8736
7153,944,2313,200521,8774
7174,727,2277,201344,8833
7195,538,2268,201938,8847
7216,514,2304,202489,8858
7237,765,2290,203356,8895
7258,819,2239,204223,8920
7279,807,2208,205021,8951
