,newinfections,hospitalized,recovered,deceased
14962,406,43,22880,540
14983,366,44,23107,541
15004,214,48,23150,542
15025,340,47,23834,546
15046,528,50,25214,547
15067,430,48,26005,548
15088,353,47,26409,551
15109,318,44,26411,553
15130,445,48,26783,554
15151,153,48,26843,555
15172,337,45,27696,557
15193,423,45,28215,557
15214,371,42,28741,560
15235,300,40,29115,560
15256,142,38,29472,561
15277,378,31,29497,562
15298,114,31,29504,563
15319,268,31,30299,563
15340,260,28,30651,564
15361,296,26,31000,565
15382,233,26,31535,565
15403,280,25,31870,567
15424,278,26,31879,567
15445,140,27,31883,568
15466,230,29,32159,568
15487,320,31,32863,569
15508,225,29,33324,570
15529,325,31,33850,571
15550,327,29,34278,572
15571,290,29,34286,573
15592,163,28,34292,574
15613,219,29,34569,575
15634,287,23,34850,577
15655,282,22,35100,577
15676,264,22,35279,577
15697,246,21,35402,578
15718,351,25,35404,578
15739,219,27,35477,578
15760,276,24,35687,579
15781,434,22,36094,581
15802,292,20,36296,582
15823,450,22,36647,583
15844,433,23,36773,583
15865,383,27,36809,583
15886,150,26,36814,584
15907,288,26,37056,585
15928,524,28,37536,585
15949,414,28,37792,586
15970,415,25,38279,587
15991,379,25,38698,589
16012,409,25,38746,590
16033,147,27,38813,590
16054,319,29,39092,590
16075,514,33,40351,590
16096,420,33,40996,591
16117,318,34,41111,591
16138,515,29,41294,594
16159,389,30,41334,594
16180,166,27,41391,597
16201,378,28,42091,598
16222,430,30,42393,598
16243,464,29,42781,600
16264,370,31,43112,600
16285,180,32,43572,600
16306,422,32,43807,601
16327,181,33,43828,601
16348,324,33,44406,601
16369,446,34,45018,601
16390,387,32,45452,603
16411,354,31,45846,603
16432,377,28,46173,603
16453,423,28,46216,604
16474,115,27,46224,606
16495,228,31,46250,606
16516,316,32,46559,607
16537,563,34,46985,607
16558,458,32,47508,610
16579,498,34,48133,610
16600,475,36,48413,610
16621,212,36,48475,612
16642,135,38,48491,612
16663,489,37,48835,613
16684,549,36,49634,615
16705,407,40,50485,615
16726,327,39,50626,616
16747,397,40,50702,616
16768,189,38,50705,616
16789,243,39,51214,616
16810,340,39,51538,617
