,newinfections,hospitalized,recovered,deceased
5270,2697,924,25373,2401
5291,2300,964,25421,2418
5312,1544,1009,25437,2427
5333,2298,1153,25471,2458
5354,2436,1225,25517,2478
5375,3264,1326,25560,2516
5396,3297,1353,25612,2543
5417,3815,1476,25682,2568
5438,3362,1540,25725,2574
5459,2223,1659,25735,2595
5480,2763,1800,31362,2643
5501,3082,1877,32413,2689
5522,3564,1976,33419,2727
5543,3605,2050,34454,2764
5564,3578,2097,35563,2816
5585,2792,2175,36525,2845
5606,1966,2237,37277,2867
5627,3124,2246,39928,2967
5648,2972,2353,41613,3019
5669,3753,2400,43052,3057
5690,3468,2437,44349,3123
5711,3567,2475,45789,3190
5732,2956,2492,47005,3221
5753,2540,2570,48237,3258
5774,2194,2636,50709,3353
5795,2660,2727,51509,3429
5816,3980,2751,55403,3501
5837,3418,2743,57025,3561
5858,3498,2963,58756,3644
5879,2617,2753,60201,3677
5900,2003,2780,61216,3711
5921,2535,2828,63312,3818
5942,2782,2827,78230,3887
5963,3581,2808,79905,3982
5984,3708,2786,81204,4065
6005,3607,2801,82674,4173
6026,3444,2816,84235,4210
6047,2550,2846,85237,4261
6068,3145,2848,86822,4374
6089,2427,2870,87950,4403
6110,4197,2936,89880,4551
6131,3883,2915,91699,4659
6152,5098,2954,93648,4769
6173,4092,2946,95141,4801
6194,2829,2991,96115,4827
6215,3320,3040,99108,4992
6236,3817,3045,101313,5069
6257,4402,3053,104069,5161
6278,4211,3026,105938,5268
6299,3834,2935,109856,5382
6320,3869,2966,111400,5434
6341,2583,2994,112551,5481
6362,3082,3021,114379,5631
6383,3357,3010,116872,5747
6404,3837,2981,119901,5859
6425,5010,2928,141454,5953
6446,2523,2944,142487,5986
6467,3337,2986,144593,6038
6488,2782,3051,146385,6107
6509,2655,3044,149426,6298
6530,2986,3069,152642,6410
6551,4800,3059,156263,6539
6572,4805,3029,159469,6629
6593,3165,3040,161049,6675
6614,3419,3053,163342,6763
6635,1682,3074,165177,6813
6656,3151,3055,168881,6988
6677,3638,2955,175322,7114
6698,3596,2953,177998,7157
6719,3388,2906,182506,7263
6740,3100,2889,187023,7345
6761,2167,2940,189784,7389
6782,1715,2940,192734,7427
6803,2134,2955,197517,7593
6824,1884,2887,202065,7684
6845,2076,2775,206185,7785
6866,1079,2713,211662,7859
6887,1929,2655,216500,7932
6908,1369,2631,219554,7978
6929,998,2569,222062,8025
6950,957,2482,228769,8187
6971,1359,2411,235761,8256
6992,1003,2296,240568,8364
7013,1198,2226,245398,8439
7034,1030,2129,248645,8531
7055,956,2082,251408,8559
7076,533,2045,253085,8602
7097,746,2007,256470,8695
7118,2385,1958,259235,8757
7139,572,1848,262136,8809
7160,985,1749,265067,8862
7181,792,1660,268087,8922
7202,499,1647,269309,8931
7223,510,1624,269905,8970
7244,621,1616,272226,9046
7265,629,1482,274482,9103
7286,896,1408,276972,9165
7307,668,1366,278393,9190
7328,831,1281,279870,9253
7349,496,1263,280585,9281
7370,442,1263,281049,9299
7391,701,1259,282285,9364
7412,828,1198,283441,9395
7433,708,1164,284471,9426
7454,756,1125,285402,9460
7475,689,1053,286542,9489
7496,515,1040,287163,9498
7517,241,1039,287397,9509
7538,638,995,288550,9551
7559,492,972,289847,9621
7580,1042,928,292251,9651
7601,657,888,293375,9683
7622,1244,872,294301,9701
7643,718,866,294710,9712
7664,509,875,295011,9721
7685,1062,911,296039,9742
7706,895,901,296878,9763
7727,1304,899,297537,9791
7748,1174,890,298198,9814
7769,1285,883,298867,9837
7790,911,893,299281,9847
7811,603,918,299488,9852
7832,1228,941,300380,9874
7853,1272,968,301095,9891
7874,1487,997,301725,9911
