,newinfections,hospitalized,recovered,deceased
10900,29,13,26097,591
10921,15,12,26105,591
10942,34,14,26116,591
10963,37,15,26122,591
10984,61,17,26131,591
11005,24,17,26134,591
11026,7,20,26134,591
11047,66,20,26143,592
11068,50,20,26166,592
11089,63,20,26202,592
11110,37,22,26221,592
11131,67,23,26235,592
11152,24,24,26247,592
11173,21,25,26253,592
11194,49,25,26276,592
11215,64,24,26302,593
11236,63,26,26338,593
11257,39,28,26357,594
11278,66,32,26372,594
11299,63,34,26383,594
11320,2,36,26391,594
11341,49,37,26414,595
11362,68,34,26433,596
11383,68,37,26464,596
11404,45,39,26494,596
11425,49,40,26523,596
11446,52,38,26559,597
11467,8,39,26569,597
11488,71,42,26614,597
11509,84,41,26665,597
11530,48,39,26695,597
11551,65,42,26765,597
11572,55,45,26812,597
11593,72,47,26869,597
11614,2,48,26877,599
11635,98,49,26924,599
11656,79,46,26989,599
11677,39,44,27058,599
11698,61,47,27099,600
11719,48,43,27143,600
11740,34,48,27164,600
11761,4,50,27196,600
11782,94,53,27272,601
11803,44,49,27328,603
11824,28,53,27386,604
11845,34,50,27431,606
11866,39,53,27473,606
11887,46,52,27541,606
11908,6,53,27572,606
11929,57,50,27623,607
11950,87,50,27711,607
11971,35,50,27750,607
11992,34,49,27818,607
12013,28,53,27856,608
12034,30,53,27879,608
12055,8,55,27903,608
12076,39,59,27936,611
12097,35,57,27975,611
12118,38,53,28022,611
12139,32,51,28057,611
12160,27,43,28103,611
12181,14,42,28147,612
12202,1,51,28162,613
12223,31,41,28206,614
12244,77,39,28242,614
12265,68,37,28275,614
12286,39,38,28309,614
12307,26,36,28372,615
12328,61,34,28417,615
12349,6,33,28444,616
12370,32,29,28512,617
12391,47,30,28546,617
12412,23,30,28562,617
12433,22,28,28598,617
12454,25,26,28635,618
12475,18,25,28656,619
12496,9,24,28684,619
12517,20,26,28714,620
12538,17,25,28733,621
12559,11,26,28790,621
12580,18,24,28836,622
12601,16,22,28905,622
12622,12,24,28961,623
12643,4,22,28982,623
12664,15,22,29013,623
12685,20,22,29046,623
12706,16,24,29080,624
12727,12,23,29111,624
12748,10,23,29156,624
12769,16,21,29211,624
12790,6,21,29231,624
12811,17,21,29272,624
12832,32,21,29286,624
12853,24,20,29302,624
12874,32,22,29319,624
12895,17,22,29332,624
12916,12,22,29345,624
12937,7,24,29346,624
12958,15,26,29350,624
12979,38,25,29390,624
13000,27,25,29410,624
13021,20,26,29429,624
13042,30,28,29443,624
13063,25,29,29455,624
13084,0,25,29462,624
13105,24,24,29471,624
13126,38,25,29494,624
13147,24,25,29514,624
13168,17,26,29551,624
13189,30,26,29557,624
13210,60,27,29572,624
13231,1,28,29596,624
13252,28,25,29620,624
13273,40,26,29646,624
13294,25,24,29659,624
13315,20,23,29675,624
13336,29,24,29685,624
13357,30,23,29714,625
13378,1,23,29729,625
13399,37,19,29756,625
13420,45,17,29770,625
13441,29,17,29797,625
13462,44,17,29828,625
13483,34,16,29847,625
13504,48,14,29868,626
13525,3,14,29877,627
13546,32,13,29899,627
13567,46,14,29931,627
13588,38,14,29965,627
13609,57,12,29980,627
13630,40,14,30011,627
13651,59,14,30039,627
13672,4,14,30048,627
13693,53,18,30067,627
13714,113,21,30135,627
13735,2,20,30154,627
13756,97,20,30177,627
13777,80,21,30267,627
13798,87,21,30283,627
13819,15,21,30290,627
13840,171,25,30311,627
13861,105,26,30365,627
13882,125,31,30407,627
13903,88,33,30497,627
13924,165,30,30561,627
13945,127,30,30584,627
13966,3,32,30600,629
13987,163,38,30657,629
14008,165,42,30702,629
14029,260,41,30753,630
14050,254,42,30798,630
14071,263,45,30810,630
14092,32,47,30813,630
14113,88,52,30858,630
14134,446,51,30888,632
14155,464,55,30933,632
14176,549,62,30983,632
14197,571,65,31025,634
14218,842,66,31130,635
14239,322,73,31197,635
14260,298,73,31275,636
14281,853,73,31333,637
14302,906,74,31462,637
14323,1005,72,31603,639
14344,963,76,31734,641
14365,742,70,31902,645
14386,1067,71,32135,645
14407,302,74,32296,645
14428,852,78,32542,645
14449,919,74,32813,645
14470,965,80,33046,648
14491,904,85,33332,649
14512,593,89,33606,652
14533,732,95,33891,653
14554,144,90,34167,658
14575,1519,88,34692,658
14596,1201,93,35328,662
14617,1388,95,36108,664
14638,1386,93,37016,665
14659,1061,94,37976,667
14680,972,92,38507,668
14701,548,94,38957,669
14722,1345,90,40115,670
14743,1000,97,41002,672
14764,1001,101,41745,673
14785,1139,104,42501,676
14806,1133,101,43372,680
14827,866,99,43866,681
14848,477,101,44341,681
14869,1460,94,45357,683
14890,1035,93,46174,686
14911,1017,96,46902,688
14932,916,95,47774,692
14953,1041,92,48664,693
14974,798,95,49107,693
14995,428,95,49538,695
15016,1175,98,50618,698
15037,911,98,51501,706
15058,679,101,52315,708
15079,666,105,53039,708
15100,685,100,53756,710
15121,496,104,54192,713
15142,325,103,54536,718
15163,851,99,55582,722
15184,772,93,56419,725
15205,641,95,57068,728
15226,618,104,57724,735
15247,642,99,58404,738
15268,419,106,58855,740
15289,376,107,59186,742
15310,802,110,59888,742
15331,514,110,60424,742
15352,502,113,60980,744
15373,496,117,61593,744
15394,491,110,62130,752
15415,397,103,62558,759
15436,239,96,62804,762
15457,695,96,63520,762
15478,399,96,64023,763
15499,526,94,64453,768
15520,487,95,64985,771
15541,543,91,65472,774
15562,395,89,65740,775
15583,333,89,65908,779
15604,736,91,66716,782
15625,604,88,68236,782
15646,635,94,69646,785
15667,724,91,70584,790
15688,600,92,71339,794
15709,482,90,71627,796
15730,385,89,71874,799
15751,1148,90,72424,800
15772,825,94,72844,800
15793,1011,92,73265,802
15814,949,87,73732,805
15835,989,93,74137,806
15856,799,100,74382,809
15877,517,108,74579,811
15898,1269,106,75230,814
15919,1079,98,75713,816
15940,1018,101,76153,816
15961,931,104,76717,817
15982,961,111,77230,818
16003,763,114,77564,819
16024,532,110,77907,819
16045,1199,115,79269,822
16066,1015,112,79898,825
16087,674,109,80297,828
16108,1061,108,80919,830
16129,935,106,81628,831
16150,625,105,81984,833
16171,505,101,82241,838
16192,1094,100,83162,839
16213,712,103,83745,842
16234,822,101,84475,845
16255,731,102,85276,846
16276,701,99,85974,848
16297,538,98,86379,849
16318,350,101,86813,851
16339,865,95,87876,851
16360,602,93,88549,855
16381,647,93,89185,858
16402,619,95,89759,859
16423,698,95,90422,861
16444,523,97,90672,862
16465,154,102,90727,863
16486,453,104,90951,863
16507,1213,102,91940,865
16528,947,96,92483,867
16549,852,92,93118,868
16570,901,83,93772,871
16591,599,89,93974,873
16612,249,86,94081,873
16633,590,89,94433,879
16654,1127,95,95268,880
16675,785,101,95929,881
16696,630,109,96503,885
16717,651,104,96977,885
16738,440,107,97185,885
16759,274,107,97396,887
16780,751,109,98251,889
16801,533,112,98720,890
